#,Date-Time (HST),Ch: 1 - Temperature   (°C),Host Connected,Water Detect,End of File
120,06/17/2023 10:00:00,29.127,,,
121,06/17/2023 10:10:00,29.127,,,
122,06/17/2023 10:20:00,29.169,,,
123,06/17/2023 10:30:00,29.234,,,
124,06/17/2023 10:40:00,29.266,,,
125,06/17/2023 10:50:00,29.287,,,
126,06/17/2023 11:00:00,29.287,,,
127,06/17/2023 11:10:00,29.266,,,
128,06/17/2023 11:20:00,29.255,,,
129,06/17/2023 11:30:00,28.912,,,
130,06/17/2023 11:40:00,28.687,,,
131,06/17/2023 11:50:00,28.526,,,
132,06/17/2023 12:00:00,28.397,,,
133,06/17/2023 12:10:00,28.333,,,
134,06/17/2023 12:20:00,28.279,,,
135,06/17/2023 12:30:00,28.236,,,
136,06/17/2023 12:40:00,28.226,,,
137,06/17/2023 12:50:00,28.204,,,
138,06/17/2023 13:00:00,28.194,,,
139,06/17/2023 13:10:00,28.194,,,
140,06/17/2023 13:20:00,28.194,,,
141,06/17/2023 13:30:00,28.194,,,
142,06/17/2023 13:40:00,28.194,,,
143,06/17/2023 13:50:00,28.097,,,
144,06/17/2023 14:00:00,28.140,,,
145,06/17/2023 14:10:00,28.236,,,
146,06/17/2023 14:20:00,28.344,,,
147,06/17/2023 14:30:00,28.429,,,
148,06/17/2023 14:40:00,28.494,,,
149,06/17/2023 14:50:00,28.537,,,
150,06/17/2023 15:00:00,28.580,,,
151,06/17/2023 15:10:00,28.612,,,
152,06/17/2023 15:20:00,28.623,,,
153,06/17/2023 15:30:00,28.633,,,
154,06/17/2023 15:40:00,28.644,,,
155,06/17/2023 15:50:00,28.655,,,
156,06/17/2023 16:00:00,28.687,,,
157,06/17/2023 16:10:00,28.623,,,
158,06/17/2023 16:20:00,28.537,,,
159,06/17/2023 16:30:00,28.558,,,
160,06/17/2023 16:40:00,28.569,,,
161,06/17/2023 16:50:00,28.601,,,
162,06/17/2023 17:00:00,28.440,,,
163,06/17/2023 17:10:00,27.947,,,
164,06/17/2023 17:20:00,27.679,,,
165,06/17/2023 17:30:00,27.464,,,
166,06/17/2023 17:40:00,26.874,,,
167,06/17/2023 17:50:00,26.703,,,
168,06/17/2023 18:00:00,27.132,,,
169,06/17/2023 18:10:00,27.518,,,
170,06/17/2023 18:20:00,27.797,,,
171,06/17/2023 18:30:00,28.043,,,
172,06/17/2023 18:40:00,28.226,,,
173,06/17/2023 18:50:00,28.344,,,
174,06/17/2023 19:00:00,28.419,,,
175,06/17/2023 19:10:00,28.462,,,
176,06/17/2023 19:20:00,28.483,,,
177,06/17/2023 19:30:00,28.547,,,
178,06/17/2023 19:40:00,28.612,,,
179,06/17/2023 19:50:00,28.644,,,
180,06/17/2023 20:00:00,28.655,,,
181,06/17/2023 20:10:00,28.794,,,
182,06/17/2023 20:20:00,28.858,,,
183,06/17/2023 20:30:00,28.858,,,
184,06/17/2023 20:40:00,28.848,,,
185,06/17/2023 20:50:00,28.837,,,
186,06/17/2023 21:00:00,28.816,,,
187,06/17/2023 21:10:00,28.816,,,
188,06/17/2023 21:20:00,28.816,,,
189,06/17/2023 21:30:00,28.858,,,
190,06/17/2023 21:40:00,28.891,,,
191,06/17/2023 21:50:00,28.934,,,
192,06/17/2023 22:00:00,28.934,,,
193,06/17/2023 22:10:00,28.912,,,
194,06/17/2023 22:20:00,28.901,,,
195,06/17/2023 22:30:00,28.891,,,
196,06/17/2023 22:40:00,28.880,,,
197,06/17/2023 22:50:00,28.858,,,
198,06/17/2023 23:00:00,28.848,,,
199,06/17/2023 23:10:00,28.848,,,
200,06/17/2023 23:20:00,28.805,,,
201,06/17/2023 23:30:00,28.730,,,
202,06/17/2023 23:40:00,28.590,,,
203,06/17/2023 23:50:00,27.861,,,
204,06/18/2023 00:00:00,28.301,,,
205,06/18/2023 00:10:00,28.912,,,
206,06/18/2023 00:20:00,28.998,,,
207,06/18/2023 00:30:00,28.998,,,
208,06/18/2023 00:40:00,29.009,,,
209,06/18/2023 00:50:00,29.009,,,
210,06/18/2023 01:00:00,29.062,,,
211,06/18/2023 01:10:00,29.073,,,
212,06/18/2023 01:20:00,29.116,,,
213,06/18/2023 01:30:00,29.169,,,
214,06/18/2023 01:40:00,28.934,,,
215,06/18/2023 01:50:00,28.944,,,
216,06/18/2023 02:00:00,29.030,,,
217,06/18/2023 02:10:00,29.094,,,
218,06/18/2023 02:20:00,29.137,,,
219,06/18/2023 02:30:00,28.901,,,
220,06/18/2023 02:40:00,28.901,,,
221,06/18/2023 02:50:00,28.944,,,
222,06/18/2023 03:00:00,28.880,,,
223,06/18/2023 03:10:00,28.880,,,
224,06/18/2023 03:20:00,28.858,,,
225,06/18/2023 03:30:00,28.826,,,
226,06/18/2023 03:40:00,28.751,,,
227,06/18/2023 03:50:00,28.708,,,
228,06/18/2023 04:00:00,28.655,,,
229,06/18/2023 04:10:00,28.687,,,
230,06/18/2023 04:20:00,28.698,,,
231,06/18/2023 04:30:00,28.537,,,
232,06/18/2023 04:40:00,28.858,,,
233,06/18/2023 04:50:00,29.009,,,
234,06/18/2023 05:00:00,29.094,,,
235,06/18/2023 05:10:00,29.148,,,
236,06/18/2023 05:20:00,29.169,,,
237,06/18/2023 05:30:00,29.180,,,
238,06/18/2023 05:40:00,29.169,,,
239,06/18/2023 05:50:00,29.169,,,
240,06/18/2023 06:00:00,29.073,,,
241,06/18/2023 06:10:00,29.041,,,
242,06/18/2023 06:20:00,28.944,,,
243,06/18/2023 06:30:00,28.891,,,
244,06/18/2023 06:40:00,28.901,,,
245,06/18/2023 06:50:00,28.987,,,
246,06/18/2023 07:00:00,29.009,,,
247,06/18/2023 07:10:00,29.105,,,
248,06/18/2023 07:20:00,29.320,,,
249,06/18/2023 07:30:00,29.309,,,
250,06/18/2023 07:40:00,29.287,,,
251,06/18/2023 07:50:00,29.341,,,
252,06/18/2023 08:00:00,29.202,,,
253,06/18/2023 08:10:00,29.148,,,
254,06/18/2023 08:20:00,29.116,,,
255,06/18/2023 08:30:00,29.094,,,
256,06/18/2023 08:40:00,29.073,,,
257,06/18/2023 08:50:00,29.052,,,
258,06/18/2023 09:00:00,29.052,,,
259,06/18/2023 09:10:00,29.052,,,
260,06/18/2023 09:20:00,29.009,,,
261,06/18/2023 09:30:00,28.998,,,
262,06/18/2023 09:40:00,29.009,,,
263,06/18/2023 09:50:00,28.998,,,
264,06/18/2023 10:00:00,28.976,,,
265,06/18/2023 10:10:00,28.923,,,
266,06/18/2023 10:20:00,28.837,,,
267,06/18/2023 10:30:00,28.623,,,
268,06/18/2023 10:33:18,,Logged,,
269,06/18/2023 10:40:00,28.397,,,
270,06/18/2023 10:50:00,28.172,,,
271,06/18/2023 11:00:00,28.097,,,
272,06/18/2023 11:10:00,28.065,,,
273,06/18/2023 11:20:00,28.043,,,
274,06/18/2023 11:30:00,28.022,,,
275,06/18/2023 11:40:00,27.990,,,
276,06/18/2023 11:50:00,27.904,,,
277,06/18/2023 12:00:00,27.904,,,
278,06/18/2023 12:10:00,27.915,,,
279,06/18/2023 12:20:00,27.936,,,
280,06/18/2023 12:30:00,27.936,,,
281,06/18/2023 12:40:00,27.936,,,
282,06/18/2023 12:50:00,27.915,,,
283,06/18/2023 13:00:00,27.882,,,
284,06/18/2023 13:10:00,27.850,,,
285,06/18/2023 13:20:00,27.872,,,
286,06/18/2023 13:30:00,27.882,,,
287,06/18/2023 13:40:00,27.904,,,
288,06/18/2023 13:50:00,27.925,,,
289,06/18/2023 14:00:00,27.925,,,
290,06/18/2023 14:10:00,27.904,,,
291,06/18/2023 14:20:00,27.818,,,
292,06/18/2023 14:30:00,27.797,,,
293,06/18/2023 14:40:00,27.786,,,
294,06/18/2023 14:50:00,27.797,,,
295,06/18/2023 15:00:00,27.861,,,
296,06/18/2023 15:10:00,27.904,,,
297,06/18/2023 15:20:00,27.840,,,
298,06/18/2023 15:30:00,27.786,,,
299,06/18/2023 15:40:00,27.850,,,
300,06/18/2023 15:50:00,27.893,,,
301,06/18/2023 16:00:00,27.925,,,
302,06/18/2023 16:10:00,27.904,,,
303,06/18/2023 16:20:00,27.861,,,
304,06/18/2023 16:30:00,27.840,,,
305,06/18/2023 16:40:00,27.829,,,
306,06/18/2023 16:50:00,27.850,,,
307,06/18/2023 17:00:00,27.882,,,
308,06/18/2023 17:10:00,27.915,,,
309,06/18/2023 17:20:00,27.925,,,
310,06/18/2023 17:30:00,27.893,,,
311,06/18/2023 17:40:00,27.872,,,
312,06/18/2023 17:50:00,27.893,,,
313,06/18/2023 18:00:00,27.904,,,
314,06/18/2023 18:10:00,27.807,,,
315,06/18/2023 18:20:00,27.722,,,
316,06/18/2023 18:30:00,27.668,,,
317,06/18/2023 18:40:00,27.507,,,
318,06/18/2023 18:50:00,27.389,,,
319,06/18/2023 19:00:00,27.336,,,
320,06/18/2023 19:10:00,27.303,,,
321,06/18/2023 19:20:00,27.357,,,
322,06/18/2023 19:30:00,27.550,,,
323,06/18/2023 19:40:00,27.647,,,
324,06/18/2023 19:50:00,27.679,,,
325,06/18/2023 20:00:00,27.657,,,
326,06/18/2023 20:10:00,27.668,,,
327,06/18/2023 20:20:00,27.765,,,
328,06/18/2023 20:30:00,27.765,,,
329,06/18/2023 20:40:00,27.732,,,
330,06/18/2023 20:50:00,27.925,,,
331,06/18/2023 21:00:00,28.301,,,
332,06/18/2023 21:10:00,28.397,,,
333,06/18/2023 21:20:00,28.429,,,
334,06/18/2023 21:30:00,28.569,,,
335,06/18/2023 21:40:00,28.569,,,
336,06/18/2023 21:50:00,28.505,,,
337,06/18/2023 22:00:00,28.429,,,
338,06/18/2023 22:10:00,28.419,,,
339,06/18/2023 22:20:00,28.462,,,
340,06/18/2023 22:30:00,28.472,,,
341,06/18/2023 22:40:00,28.397,,,
342,06/18/2023 22:50:00,28.344,,,
343,06/18/2023 23:00:00,28.290,,,
344,06/18/2023 23:10:00,28.108,,,
345,06/18/2023 23:20:00,27.979,,,
346,06/18/2023 23:30:00,27.925,,,
347,06/18/2023 23:40:00,27.829,,,
348,06/18/2023 23:50:00,27.818,,,
349,06/19/2023 00:00:00,27.818,,,
350,06/19/2023 00:10:00,27.765,,,
351,06/19/2023 00:20:00,27.711,,,
352,06/19/2023 00:30:00,27.775,,,
353,06/19/2023 00:40:00,27.754,,,
354,06/19/2023 00:50:00,27.722,,,
355,06/19/2023 01:00:00,27.700,,,
356,06/19/2023 01:10:00,27.765,,,
357,06/19/2023 01:20:00,27.722,,,
358,06/19/2023 01:30:00,27.679,,,
359,06/19/2023 01:40:00,27.754,,,
360,06/19/2023 01:50:00,27.732,,,
361,06/19/2023 02:00:00,27.679,,,
362,06/19/2023 02:10:00,27.732,,,
363,06/19/2023 02:20:00,27.732,,,
364,06/19/2023 02:30:00,27.700,,,
365,06/19/2023 02:40:00,27.732,,,
366,06/19/2023 02:50:00,27.711,,,
367,06/19/2023 03:00:00,27.647,,,
368,06/19/2023 03:10:00,27.732,,,
369,06/19/2023 03:20:00,27.679,,,
370,06/19/2023 03:30:00,27.679,,,
371,06/19/2023 03:40:00,27.732,,,
372,06/19/2023 03:50:00,27.689,,,
373,06/19/2023 04:00:00,27.711,,,
374,06/19/2023 04:10:00,27.711,,,
375,06/19/2023 04:20:00,27.604,,,
376,06/19/2023 04:30:00,27.647,,,
377,06/19/2023 04:40:00,27.636,,,
378,06/19/2023 04:50:00,27.593,,,
379,06/19/2023 05:00:00,27.561,,,
380,06/19/2023 05:10:00,27.647,,,
381,06/19/2023 05:20:00,27.647,,,
382,06/19/2023 05:30:00,27.614,,,
383,06/19/2023 05:40:00,27.604,,,
384,06/19/2023 05:50:00,27.657,,,
385,06/19/2023 06:00:00,27.647,,,
386,06/19/2023 06:10:00,27.604,,,
387,06/19/2023 06:20:00,27.625,,,
388,06/19/2023 06:30:00,27.668,,,
389,06/19/2023 06:40:00,27.647,,,
390,06/19/2023 06:50:00,27.582,,,
391,06/19/2023 07:00:00,27.647,,,
392,06/19/2023 07:10:00,27.668,,,
393,06/19/2023 07:20:00,27.636,,,
394,06/19/2023 07:30:00,27.614,,,
395,06/19/2023 07:40:00,27.593,,,
396,06/19/2023 07:50:00,27.582,,,
397,06/19/2023 08:00:00,27.561,,,
398,06/19/2023 08:10:00,27.561,,,
399,06/19/2023 08:20:00,27.550,,,
400,06/19/2023 08:30:00,27.550,,,
401,06/19/2023 08:40:00,27.550,,,
402,06/19/2023 08:50:00,27.539,,,
403,06/19/2023 09:00:00,27.550,,,
404,06/19/2023 09:10:00,27.529,,,
405,06/19/2023 09:20:00,27.496,,,
406,06/19/2023 09:30:00,27.486,,,
407,06/19/2023 09:40:00,27.496,,,
408,06/19/2023 09:50:00,27.496,,,
409,06/19/2023 10:00:00,27.507,,,
410,06/19/2023 10:10:00,27.507,,,
411,06/19/2023 10:20:00,27.518,,,
412,06/19/2023 10:30:00,27.550,,,
413,06/19/2023 10:40:00,27.593,,,
414,06/19/2023 10:50:00,27.614,,,
415,06/19/2023 11:00:00,27.539,,,
416,06/19/2023 11:10:00,27.507,,,
417,06/19/2023 11:20:00,27.561,,,
418,06/19/2023 11:30:00,27.614,,,
419,06/19/2023 11:40:00,27.636,,,
420,06/19/2023 11:50:00,27.668,,,
421,06/19/2023 12:00:00,27.679,,,
422,06/19/2023 12:10:00,27.700,,,
423,06/19/2023 12:20:00,27.700,,,
424,06/19/2023 12:30:00,27.711,,,
425,06/19/2023 12:40:00,27.711,,,
426,06/19/2023 12:50:00,27.711,,,
427,06/19/2023 13:00:00,27.711,,,
428,06/19/2023 13:10:00,27.711,,,
429,06/19/2023 13:20:00,27.711,,,
430,06/19/2023 13:30:00,27.711,,,
431,06/19/2023 13:40:00,27.636,,,
432,06/19/2023 13:50:00,27.647,,,
433,06/19/2023 14:00:00,27.657,,,
434,06/19/2023 14:10:00,27.657,,,
435,06/19/2023 14:20:00,27.668,,,
436,06/19/2023 14:30:00,27.668,,,
437,06/19/2023 14:40:00,27.657,,,
438,06/19/2023 14:50:00,27.657,,,
439,06/19/2023 15:00:00,27.657,,,
440,06/19/2023 15:10:00,27.668,,,
441,06/19/2023 15:20:00,27.668,,,
442,06/19/2023 15:30:00,27.668,,,
443,06/19/2023 15:40:00,27.657,,,
444,06/19/2023 15:50:00,27.647,,,
445,06/19/2023 16:00:00,27.647,,,
446,06/19/2023 16:10:00,27.647,,,
447,06/19/2023 16:20:00,27.636,,,
448,06/19/2023 16:30:00,27.625,,,
449,06/19/2023 16:40:00,27.614,,,
450,06/19/2023 16:50:00,27.625,,,
451,06/19/2023 17:00:00,27.679,,,
452,06/19/2023 17:10:00,27.679,,,
453,06/19/2023 17:20:00,27.700,,,
454,06/19/2023 17:30:00,27.711,,,
455,06/19/2023 17:40:00,27.700,,,
456,06/19/2023 17:50:00,27.711,,,
457,06/19/2023 18:00:00,27.700,,,
458,06/19/2023 18:10:00,27.647,,,
459,06/19/2023 18:20:00,27.636,,,
460,06/19/2023 18:30:00,27.647,,,
461,06/19/2023 18:40:00,27.636,,,
462,06/19/2023 18:50:00,27.679,,,
463,06/19/2023 19:00:00,27.700,,,
464,06/19/2023 19:10:00,27.722,,,
465,06/19/2023 19:20:00,27.732,,,
466,06/19/2023 19:30:00,27.743,,,
467,06/19/2023 19:40:00,27.754,,,
468,06/19/2023 19:50:00,27.765,,,
469,06/19/2023 20:00:00,27.765,,,
470,06/19/2023 20:10:00,27.743,,,
471,06/19/2023 20:20:00,27.765,,,
472,06/19/2023 20:30:00,27.786,,,
473,06/19/2023 20:40:00,27.797,,,
474,06/19/2023 20:50:00,27.818,,,
475,06/19/2023 21:00:00,27.850,,,
476,06/19/2023 21:10:00,27.850,,,
477,06/19/2023 21:20:00,27.850,,,
478,06/19/2023 21:30:00,27.818,,,
479,06/19/2023 21:40:00,27.807,,,
480,06/19/2023 21:50:00,27.807,,,
481,06/19/2023 22:00:00,27.850,,,
482,06/19/2023 22:10:00,27.861,,,
483,06/19/2023 22:20:00,27.850,,,
484,06/19/2023 22:30:00,27.765,,,
485,06/19/2023 22:40:00,27.797,,,
486,06/19/2023 22:50:00,27.711,,,
487,06/19/2023 23:00:00,27.636,,,
488,06/19/2023 23:10:00,27.679,,,
489,06/19/2023 23:20:00,27.711,,,
490,06/19/2023 23:30:00,27.711,,,
491,06/19/2023 23:40:00,27.700,,,
492,06/19/2023 23:50:00,27.765,,,
493,06/20/2023 00:00:00,27.765,,,
494,06/20/2023 00:10:00,27.732,,,
495,06/20/2023 00:20:00,27.797,,,
496,06/20/2023 00:30:00,27.765,,,
497,06/20/2023 00:40:00,27.765,,,
498,06/20/2023 00:50:00,27.797,,,
499,06/20/2023 01:00:00,27.775,,,
500,06/20/2023 01:10:00,27.797,,,
501,06/20/2023 01:20:00,27.797,,,
502,06/20/2023 01:30:00,27.765,,,
503,06/20/2023 01:40:00,27.797,,,
504,06/20/2023 01:50:00,27.765,,,
505,06/20/2023 02:00:00,27.797,,,
506,06/20/2023 02:10:00,27.765,,,
507,06/20/2023 02:20:00,27.797,,,
508,06/20/2023 02:30:00,27.765,,,
509,06/20/2023 02:40:00,27.807,,,
510,06/20/2023 02:50:00,27.765,,,
511,06/20/2023 03:00:00,27.818,,,
512,06/20/2023 03:10:00,27.786,,,
513,06/20/2023 03:20:00,27.818,,,
514,06/20/2023 03:30:00,27.786,,,
515,06/20/2023 03:40:00,27.818,,,
516,06/20/2023 03:50:00,27.786,,,
517,06/20/2023 04:00:00,27.797,,,
518,06/20/2023 04:10:00,27.818,,,
519,06/20/2023 04:20:00,27.775,,,
520,06/20/2023 04:30:00,27.818,,,
521,06/20/2023 04:40:00,27.797,,,
522,06/20/2023 04:50:00,27.797,,,
523,06/20/2023 05:00:00,27.818,,,
524,06/20/2023 05:10:00,27.818,,,
525,06/20/2023 05:20:00,27.797,,,
526,06/20/2023 05:30:00,27.797,,,
527,06/20/2023 05:40:00,27.818,,,
528,06/20/2023 05:50:00,27.818,,,
529,06/20/2023 06:00:00,27.818,,,
530,06/20/2023 06:10:00,27.797,,,
531,06/20/2023 06:20:00,27.807,,,
532,06/20/2023 06:30:00,27.818,,,
533,06/20/2023 06:40:00,27.818,,,
534,06/20/2023 06:50:00,27.818,,,
535,06/20/2023 07:00:00,27.797,,,
536,06/20/2023 07:10:00,27.818,,,
537,06/20/2023 07:20:00,27.797,,,
538,06/20/2023 07:30:00,27.797,,,
539,06/20/2023 07:40:00,27.786,,,
540,06/20/2023 07:50:00,27.765,,,
541,06/20/2023 08:00:00,27.711,,,
542,06/20/2023 08:10:00,27.754,,,
543,06/20/2023 08:20:00,27.732,,,
544,06/20/2023 08:30:00,27.711,,,
545,06/20/2023 08:40:00,27.754,,,
546,06/20/2023 08:50:00,27.743,,,
547,06/20/2023 09:00:00,27.711,,,
548,06/20/2023 09:10:00,27.732,,,
549,06/20/2023 09:20:00,27.765,,,
550,06/20/2023 09:30:00,27.732,,,
551,06/20/2023 09:40:00,27.722,,,
552,06/20/2023 09:50:00,27.700,,,
553,06/20/2023 10:00:00,27.679,,,
554,06/20/2023 10:10:00,27.700,,,
555,06/20/2023 10:20:00,27.711,,,
556,06/20/2023 10:30:00,27.732,,,
557,06/20/2023 10:40:00,27.732,,,
558,06/20/2023 10:50:00,27.732,,,
559,06/20/2023 11:00:00,27.711,,,
560,06/20/2023 11:10:00,27.689,,,
561,06/20/2023 11:20:00,27.711,,,
562,06/20/2023 11:30:00,27.743,,,
563,06/20/2023 11:40:00,27.732,,,
564,06/20/2023 11:50:00,27.732,,,
565,06/20/2023 12:00:00,27.711,,,
566,06/20/2023 12:10:00,27.711,,,
567,06/20/2023 12:20:00,27.765,,,
568,06/20/2023 12:30:00,27.754,,,
569,06/20/2023 12:40:00,27.722,,,
570,06/20/2023 12:50:00,27.732,,,
571,06/20/2023 13:00:00,27.679,,,
572,06/20/2023 13:10:00,27.679,,,
573,06/20/2023 13:20:00,27.657,,,
574,06/20/2023 13:30:00,27.668,,,
575,06/20/2023 13:40:00,27.700,,,
576,06/20/2023 13:50:00,27.711,,,
577,06/20/2023 14:00:00,27.765,,,
578,06/20/2023 14:10:00,27.786,,,
579,06/20/2023 14:20:00,27.797,,,
580,06/20/2023 14:25:22,,Logged,,
581,06/20/2023 14:30:00,27.679,,,
582,06/20/2023 14:40:00,27.571,,,
583,06/20/2023 14:50:00,27.614,,,
584,06/20/2023 15:00:00,27.647,,,
585,06/20/2023 15:10:00,27.668,,,
586,06/20/2023 15:20:00,27.668,,,
587,06/20/2023 15:30:00,27.679,,,
588,06/20/2023 15:40:00,27.679,,,
589,06/20/2023 15:50:00,27.679,,,
590,06/20/2023 16:00:00,27.679,,,
591,06/20/2023 16:10:00,27.689,,,
592,06/20/2023 16:20:00,27.700,,,
593,06/20/2023 16:30:00,27.711,,,
594,06/20/2023 16:40:00,27.722,,,
595,06/20/2023 16:50:00,27.743,,,
596,06/20/2023 17:00:00,27.754,,,
597,06/20/2023 17:10:00,27.754,,,
598,06/20/2023 17:20:00,27.765,,,
599,06/20/2023 17:30:00,27.775,,,
600,06/20/2023 17:40:00,27.786,,,
601,06/20/2023 17:50:00,27.797,,,
602,06/20/2023 18:00:00,27.797,,,
603,06/20/2023 18:10:00,27.797,,,
604,06/20/2023 18:20:00,27.765,,,
605,06/20/2023 18:30:00,27.722,,,
606,06/20/2023 18:40:00,27.711,,,
607,06/20/2023 18:50:00,27.732,,,
608,06/20/2023 19:00:00,27.765,,,
609,06/20/2023 19:10:00,27.765,,,
610,06/20/2023 19:20:00,27.711,,,
611,06/20/2023 19:30:00,27.689,,,
612,06/20/2023 19:40:00,27.743,,,
613,06/20/2023 19:50:00,27.765,,,
614,06/20/2023 20:00:00,27.689,,,
615,06/20/2023 20:10:00,27.689,,,
616,06/20/2023 20:20:00,27.732,,,
617,06/20/2023 20:30:00,27.765,,,
618,06/20/2023 20:40:00,27.765,,,
619,06/20/2023 20:50:00,27.689,,,
620,06/20/2023 21:00:00,27.700,,,
621,06/20/2023 21:10:00,27.722,,,
622,06/20/2023 21:20:00,27.679,,,
623,06/20/2023 21:30:00,27.679,,,
624,06/20/2023 21:40:00,27.647,,,
625,06/20/2023 21:50:00,27.647,,,
626,06/20/2023 22:00:00,27.625,,,
627,06/20/2023 22:10:00,27.582,,,
628,06/20/2023 22:20:00,27.593,,,
629,06/20/2023 22:30:00,27.582,,,
630,06/20/2023 22:40:00,27.475,,,
631,06/20/2023 22:50:00,27.389,,,
632,06/20/2023 23:00:00,27.336,,,
